"CourseName","SubjectName","TopicName","ChapterName","KSCText","QuestionId","Q_LATEX","imageHTML","UseAs"
"9/10 CBSE","Maths","Maths -10th","Areas Related to Circles","Area of  Sector and  Arc Length",52049,"Find the area of the shaded region in Fig., where areas drawn with
centres \( \mathrm{A}, \mathrm{B}, \mathrm{C} \) and \( \mathrm{D} \) intersect in pairs at mid-points \( \mathrm{P}, \mathrm{Q} \mathrm{R} \) and \( \mathrm{S} \) of the
sides \( A B, B C, C D \) and DA respectively of a square ABCD of side \( 12 \mathrm{~cm} \)
\( ( \) Use \( \pi=3.14) \)
(A) \( 30.96 \mathrm{~cm}^{2} \)
(B) \( 20.96 \mathrm{~cm}^{2} \)
(C) \( 40.96 \mathrm{~cm}^{2} \)
(D) \( 10.96 \mathrm{~cm}^{2} \)","","Trial"
"9/10 CBSE","Maths","Maths -6th","Angles","Reflex , Complementary and Supplementary Angles",9945,"In this figure, \( \mathrm{PQ} \) || TU || SR. Which of the following is true -
(A) \( \angle 1+\angle 2=\angle 3+\angle 4 \)
(B) \( \angle 1+\angle 2=\angle 5+\angle 6 \)
(C) \( \angle 1+\angle 3=\angle 2+\angle 4 \)
(D) All are true","","Example"
"9/10 CBSE","Maths","Sequences And Series","AP, GP and HP; Inequality","Procedure  to  Insert  “n”  AM’s between “a” & “b”",10362,"If \( \mathrm{n} \) AM's be inserted between the numbers \( \mathrm{x} \) and \( \mathrm{y} \), then sum of
the means is
(A) \( x+y \)
(B) \( n(x+y) \)
(C) \( 2 n(x+y) \)
\( (D) n(x+y) / 2 \)","","Example"
"9/10 CBSE","Maths","Maths -8th"," Area Perimeter of 2D shapes ","Example",49168,"The sides of a triangle are \( 56 \mathrm{~cm}, 60 \mathrm{~cm} \) and \( 52 \mathrm{~cm} \) long. Then the area of
the triangle is
(A) \( 1322 \mathrm{~cm}^{2} \)
(B) \( 1311 \mathrm{~cm}^{2} \)
(C) \( 1344 \mathrm{~cm}^{2} \)
(D) \( 1392 \mathrm{~cm}^{2} \)","","Trial"
"9/10 CBSE","Maths","Maths -9th","Area of Parallelograms and Triangle","Diagonal of ||gm Divides it into Two Triangles of Equal Area",50957,"ABCD is a quadrilateral whose diagonal AC divides it into two parts, equal in
area, then ABCD
(A) is a rectangle
(B) is always a rhombus
(C) is a parallelogram
(D) need not be any of (a), (b) or (c)","","Trial"
"9/10 CBSE","Maths","Maths -10th","Areas Related to Circles","Sector  Of A Circle",49346,"\( \mathrm{AB} \) and \( \mathrm{CD} \) are respectively arcs of two
concentric circles of radii \( 21 \mathrm{~cm} \) and \( 7 \mathrm{~cm} \) and
center \( 0 . \) If \( \angle A O B=30^{\circ} \), find the area (in \( \mathrm{cm}^{2} \) )
of the shaded region.","","Example"
"9/10 CBSE","Maths","Maths -6th","Angles","Condition Linear Pairs of Angles",10116,"In figure, OP bisects \( \angle \mathrm{BOC} \) and \( \mathrm{OQ}, \angle \mathrm{AOC} \). Find the value of \( \angle \mathrm{POQ} \)
(A) \( 90^{\circ} \)
(B) \( 45^{\circ} \)
(C) \( 180^{\circ} \)
(D) \( 60^{\circ} \)","","Example"
"9/10 CBSE","Maths","Maths -9th","Area of Parallelograms and Triangle","Converse of Mid - Point Theorem of Triangle",55344,"\( \mathrm{AD} \) and \( \mathrm{BE} \) are medians of \( \triangle \mathrm{ABC} \) and \( \mathrm{BE} \) || DF. Find the CF
(A) \( \frac{1}{2} \mathrm{AC} \)
(B) \( \frac{1}{2} \mathrm{AB} \)
(C) \( \frac{1}{4} \mathrm{AC} \)
(D) \( \frac{1}{4} \mathrm{AB} \)","","Example"
"9/10 CBSE","Maths","Maths -6th","Angles","Condition Linear Pairs of Angles",57711,"Given that \( A B \| C D \). If \( \angle 2=(3 x-10)^{\circ} \) and \( \angle 8= \)
\( (5 x-30)^{\circ} \), determine the measure of \( \angle 2 \) and \( \angle 8 \).
(A) \( \quad 20^{\circ}, 30^{\circ} \)
(B) \( 50^{\circ}, 50^{\circ} \)
(C) \( \quad 20^{\circ}, 20^{\circ} \)
(D) \( 30^{\circ}, 20^{\circ} \)","","Example"
"9/10 CBSE","Maths","Maths -9th","Area of Parallelograms and Triangle","Area of a Parallelogram",3852,"A triangle and a parallelogram have the same base and the same area. If the sides of<br/>triangle are \( 26 \mathrm{~cm}, 28 \mathrm{~cm} \) and \( 30 \mathrm{~cm} \), and the parallelogram stands on the base 28<br/>\( \mathrm{cm} \), find the height of the parallelogram.<br/>(a) \( 11 \mathrm{~cm} \)<br/>(b) \( 12 \mathrm{~cm} \)<br/>(c) \( 15 \mathrm{~cm} \)<br/>(d) \( 16 \mathrm{~cm} \)","","Example"
"9/10 CBSE","Maths","Maths -6th","Angles","Linear Pair Axiom and Axiom",52149,"In fig. if \( A B \| C D ; E F \perp C D \& \angle G E D=111^{\circ}, \angle E G A \& \angle C E G \) respectively are :
(A) \( 60^{\circ}, 120^{\circ} \)
(B) \( 69^{\circ}, 111^{\circ} \)
(C) \( 111^{\circ}, 69^{\circ} \)
(D) \( 120^{\circ}, 60^{\circ} \)","","Example"
"9/10 CBSE","Maths","Maths -9th","Area of Parallelograms and Triangle","Area of a Rhombus and Area of a Trapezium",50934,"The figure obtained by joining the
mid-points of the adjacent sides of a
rectangle of sides \( 8 \mathrm{~cm} \) and \( 6 \mathrm{~cm} \) is:
(A) a rectangle of area \( 24 \mathrm{~cm}^{2} \)
(B) A square of area \( 25 \mathrm{~cm}^{2} \)
(C) a trapezium of area \( 24 \mathrm{~cm}^{2} \)
(D) A rhombus of area \( 24 \mathrm{~cm}^{2} \)","","Example"
